"ID","GENRE_NAME","GENRE_CODE","REMARKS","DELETE_FLG","VERSION","CREATED","MODIFIED","MODIFIED_BY"
"605","","604","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"606","","605","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"607","","606","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"608","","607","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"609","","608","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"610","","609","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"611","農業","610","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"612","","611","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"613","","612","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"614","","613","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"615","","614","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"616","","615","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"617","","616","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"618","","617","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"619","","618","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"620","","619","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"621","園芸","620","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"622","","621","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"623","","622","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"624","","623","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"625","","624","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"626","","625","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"627","","626","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"628","","627","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"629","","628","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"630","","629","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"631","蚕糸業","630","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"632","","631","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"633","","632","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"634","","633","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"635","","634","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"636","","635","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"637","","636","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"638","","637","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"639","","638","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"640","","639","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"641","畜産業. 獣医学","640","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"642","","641","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"643","","642","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"644","","643","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"645","","644","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"646","","645","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"647","","646","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"648","","647","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"649","","648","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"650","","649","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"651","","650","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"652","林業","651","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"653","","652","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"654","","653","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"655","","654","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"656","","655","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"657","","656","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"658","","657","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"659","","658","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"660","","659","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"661","水産業","660","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"662","","661","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"663","","662","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"664","","663","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"665","","664","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"666","","665","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"667","","666","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"668","","667","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"669","","668","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"670","","669","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"671","商業","670","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"672","","671","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"673","","672","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"674","","673","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"675","","674","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"676","","675","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"677","","676","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"678","","677","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"679","","678","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"680","","679","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"681","","680","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"682","運輸. 交通","681","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"683","","682","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"684","","683","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"685","","684","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"686","","685","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"687","","686","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"688","","687","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"689","","688","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"690","","689","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"691","通信事業","690","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"692","","691","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"693","","692","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"694","","693","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"695","","694","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"696","","695","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"697","","696","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"698","","697","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"699","","698","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"700","","699","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"701","芸術. 美術","700","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"702","","701","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"703","","702","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"704","","703","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"705","","704","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"706","","705","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"707","","706","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"708","","707","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"709","","708","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"710","","709","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"711","彫刻","710","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"712","","711","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"713","","712","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"714","","713","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"715","","714","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"716","","715","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"717","","716","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"718","","717","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"719","","718","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"720","","719","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"721","絵画. 書道","720","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"722","","721","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"723","","722","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"724","","723","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"725","","724","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"726","","725","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"727","","726","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"728","","727","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"729","","728","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"730","","729","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"731","版画","730","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"732","","731","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"733","","732","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"734","","733","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"735","","734","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"736","","735","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"737","","736","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"738","","737","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"739","","738","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"740","","739","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"741","写真. 印刷","740","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"742","","741","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"743","","742","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"744","","743","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"745","","744","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"746","","745","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"747","","746","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"748","","747","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"749","","748","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"750","","749","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"751","工芸","750","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"752","","751","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"753","","752","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"754","","753","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"755","","754","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"756","","755","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"757","","756","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"758","","757","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"759","","758","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"760","","759","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"761","音楽. 舞踊","760","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"762","","761","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"763","","762","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"764","","763","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"765","","764","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"766","","765","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"767","","766","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"768","","767","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"769","","768","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"770","","769","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"771","演劇. 映画","770","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"772","","771","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"773","","772","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"774","","773","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"775","","774","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"776","","775","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"777","","776","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"778","","777","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"779","","778","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"780","","779","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"781","スポーツ. 体育","780","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"782","","781","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"783","","782","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"784","","783","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"785","","784","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"786","","785","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"787","","786","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"788","","787","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"789","","788","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"790","","789","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"791","","790","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"792","諸芸. 娯楽","791","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"793","","792","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"794","","793","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"795","","794","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"796","","795","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"797","","796","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"798","","797","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"799","","798","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"800","","799","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"801","言語","800","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"802","","801","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"803","","802","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"804","","803","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"805","","804","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"806","","805","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"807","","806","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"808","","807","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"809","","808","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"810","","809","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"811","日本語","810","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"812","","811","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"813","","812","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"814","","813","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"815","","814","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"816","","815","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"817","","816","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"818","","817","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"819","","818","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"820","","819","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"821","中国語. その他の東洋の諸言語","820","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"822","","821","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"823","","822","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"824","","823","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"825","","824","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"826","","825","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"827","","826","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"828","","827","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"829","","828","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"830","","829","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"831","英語","830","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"832","","831","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"833","","832","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"834","","833","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"835","","834","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"836","","835","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"837","","836","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"838","","837","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"839","","838","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"840","","839","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"841","ドイツ語","840","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"842","","841","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"843","","842","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"844","","843","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"845","","844","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"846","","845","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"847","","846","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"848","","847","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"849","","848","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"850","","849","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"851","フランス語","850","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"852","","851","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"853","","852","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"854","","853","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"855","","854","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"856","","855","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"857","","856","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"858","","857","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"859","","858","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"860","","859","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"861","スペイン語","860","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"862","","861","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"863","","862","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"864","","863","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"865","","864","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"866","","865","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"867","","866","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"868","","867","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"869","","868","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"870","","869","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"871","イタリア語","870","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"872","","871","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"873","","872","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"874","","873","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"875","","874","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"876","","875","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"877","","876","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"878","","877","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"879","","878","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"880","","879","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"881","ロシア語","880","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"882","","881","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"883","","882","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"884","","883","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"885","","884","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"886","","885","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"887","","886","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"888","","887","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"889","","888","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"890","","889","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"891","その他の諸言語","890","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"892","","891","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"893","","892","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"894","","893","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"895","","894","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"896","","895","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"897","","896","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"898","","897","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"899","","898","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"900","","899","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"901","文学","900","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"902","","901","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"903","","902","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"904","","903","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"905","","904","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"906","","905","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"907","","906","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"908","","907","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"909","","908","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"910","","909","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"911","日本文学","910","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"912","","911","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"913","","912","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"914","","913","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"915","","914","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"916","","915","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"917","","916","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"918","","917","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"919","","918","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"920","","919","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"921","中国文学. その他の東洋文学","920","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"922","","921","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
"923","","922","","0","0","2023-08-01 0:00:00","2023-08-01 0:00:00","PATCH"
